id	mode	chain_id	step	location	country	latitude	longitude	typology	tags	image_id	source_image_url	local_image_url	image_url	text	sentiment	source_row	order_hint
screens-98	screens		image	District Heights	US	38.8622077	-76.8815207	desktop_screenshot	screens,image,screenshot	19cO3yiMHX6Sadu7K0tLBrnQe44aJrNHs	https://lh3.googleusercontent.com/d/19cO3yiMHX6Sadu7K0tLBrnQe44aJrNHs=w2200	/images/19cO3yiMHX6Sadu7K0tLBrnQe44aJrNHs.jpg	/images/19cO3yiMHX6Sadu7K0tLBrnQe44aJrNHs.jpg			102	784
screens-99	screens		image	Kozhikode	IN	11.2450558	75.7754716	desktop_screenshot	screens,image,screenshot	17q1w5g-NpNtT2LAPYULfyvQeNt_9hLC3	https://lh3.googleusercontent.com/d/17q1w5g-NpNtT2LAPYULfyvQeNt_9hLC3=w2200	/images/17q1w5g-NpNtT2LAPYULfyvQeNt_9hLC3.jpg	/images/17q1w5g-NpNtT2LAPYULfyvQeNt_9hLC3.jpg			103	785
screens-100	screens		image	City of New York	US	40.7127281	-74.0060152	desktop_screenshot	screens,image,screenshot	1_R0afcqeLfmNfyeawBdGQ9Xclosiq5Bp	https://lh3.googleusercontent.com/d/1_R0afcqeLfmNfyeawBdGQ9Xclosiq5Bp=w2200	/images/1_R0afcqeLfmNfyeawBdGQ9Xclosiq5Bp.jpg	/images/1_R0afcqeLfmNfyeawBdGQ9Xclosiq5Bp.jpg			104	786
screens-101	screens		image	Wilmington	US	39.7459468	-75.546589	desktop_screenshot	screens,image,screenshot	1m3__5cUzwvkkYsP1hjlx29Hil3b1XudL	https://lh3.googleusercontent.com/d/1m3__5cUzwvkkYsP1hjlx29Hil3b1XudL=w2200	/images/1m3__5cUzwvkkYsP1hjlx29Hil3b1XudL.jpg	/images/1m3__5cUzwvkkYsP1hjlx29Hil3b1XudL.jpg			105	787
screens-102	screens		image	Wilmington	US	39.7459468	-75.546589	desktop_screenshot	screens,image,screenshot	1If42HGWYHuKO5Q5ZPVj2qo06NC4g589T	https://lh3.googleusercontent.com/d/1If42HGWYHuKO5Q5ZPVj2qo06NC4g589T=w2200	/images/1If42HGWYHuKO5Q5ZPVj2qo06NC4g589T.jpg	/images/1If42HGWYHuKO5Q5ZPVj2qo06NC4g589T.jpg			106	788
screens-103	screens		image	Undefined	GB	56.7861112	-4.1140518	desktop_screenshot	screens,image,screenshot	1nchnqM12WAi5W9ymiSY8sMLUkC35pE_N	https://lh3.googleusercontent.com/d/1nchnqM12WAi5W9ymiSY8sMLUkC35pE_N=w2200	/images/1nchnqM12WAi5W9ymiSY8sMLUkC35pE_N.jpg	/images/1nchnqM12WAi5W9ymiSY8sMLUkC35pE_N.jpg			107	789
screens-104	screens		image	Undefined	GB	56.7861112	-4.1140518	desktop_screenshot	screens,image,screenshot	1BpO8KBNEU0bw8obq266neTfJRRfrFahN	https://lh3.googleusercontent.com/d/1BpO8KBNEU0bw8obq266neTfJRRfrFahN=w2200	/images/1BpO8KBNEU0bw8obq266neTfJRRfrFahN.jpg	/images/1BpO8KBNEU0bw8obq266neTfJRRfrFahN.jpg			108	790
screens-105	screens		image	Gurnee	US	42.3702996	-87.9020186	desktop_screenshot	screens,image,screenshot	1E_m7QseptXsFXKCMdHwy51TeodunbYpH	https://lh3.googleusercontent.com/d/1E_m7QseptXsFXKCMdHwy51TeodunbYpH=w2200	/images/1E_m7QseptXsFXKCMdHwy51TeodunbYpH.jpg	/images/1E_m7QseptXsFXKCMdHwy51TeodunbYpH.jpg			109	791
screens-106	screens		image	Longmont	US	40.1672117	-105.101928	desktop_screenshot	screens,image,screenshot	1nMILHLjjdz_pZWDAFpoyQ6EXOEsvAEM6	https://lh3.googleusercontent.com/d/1nMILHLjjdz_pZWDAFpoyQ6EXOEsvAEM6=w2200	/images/1nMILHLjjdz_pZWDAFpoyQ6EXOEsvAEM6.png	/images/1nMILHLjjdz_pZWDAFpoyQ6EXOEsvAEM6.png			110	792
screens-107	screens		image	Undefined	GB	54.666667	-1.75	desktop_screenshot	screens,image,screenshot	1kAfcmoPErO5Tu36NOjeLFZBaJukiwfaW	https://lh3.googleusercontent.com/d/1kAfcmoPErO5Tu36NOjeLFZBaJukiwfaW=w2200	/images/1kAfcmoPErO5Tu36NOjeLFZBaJukiwfaW.jpg	/images/1kAfcmoPErO5Tu36NOjeLFZBaJukiwfaW.jpg			111	793
screens-108	screens		image	Bennettsville	US	34.6173803	-79.6847814	desktop_screenshot	screens,image,screenshot	1z0RAnxtYiX0lBSj2f3KwflSg3dm9_01D	https://lh3.googleusercontent.com/d/1z0RAnxtYiX0lBSj2f3KwflSg3dm9_01D=w2200	/images/1z0RAnxtYiX0lBSj2f3KwflSg3dm9_01D.jpg	/images/1z0RAnxtYiX0lBSj2f3KwflSg3dm9_01D.jpg			112	794
screens-109	screens		image	Bennettsville	US	34.6173803	-79.6847814	desktop_screenshot	screens,image,screenshot	1u3aOhp_I3s7O_nY-do7S8tXfcvVvpq8H	https://lh3.googleusercontent.com/d/1u3aOhp_I3s7O_nY-do7S8tXfcvVvpq8H=w2200	/images/1u3aOhp_I3s7O_nY-do7S8tXfcvVvpq8H.jpg	/images/1u3aOhp_I3s7O_nY-do7S8tXfcvVvpq8H.jpg			113	795
opinions-1	opinions		text	Palm Springs	US	33.772179449999996	-116.49529769683983	worker_opinion	opinions,text,worker					I like the work - its relatively easy to do and I can do it on my time. My main issue is having the work available when I have time to do some of it. There are times where there are few HITs to do and its frustrating and a little angering to be honest.	4	2	796
opinions-2	opinions		text	Lima	US	40.741735	-84.1156539566922	worker_opinion	opinions,text,worker					"I really liked AMT years ago when I first started working for them. However, over the last year or so, this platform has really gone downhill. The hits are not worth my time. Sometimes they only pay a penny or so for work that is over five minutes long! Also, the rejecters seem to randomly reject work. I recently spent about 8 minutes explaining my response to a chatbot conversation, only to get rejected. I have no idea what they wanted. I have a master's, so I can get some good hits. However, these unfair rejections are really starting to add up, and I am worried I will lose my master's status once my rejection rate goes below 99%. What really hurt my rate was a ""mass rejection"" of 10 hits. It turns out that there was a glitch (I read it on MTURKOPTICON), but they would not reverse the rejections. That was so unfair when it was their fault."	2	3	797
opinions-3	opinions		text	Murray	US	36.6103334	-88.314761	worker_opinion	opinions,text,worker					I like that I'm able work from home and not have to interact with other people, which helps since I have severe social anxiety. I dislike that the pay is very low. I also dislike that there aren't as many jobs/tasks being posted now as there were a few years ago, which makes it even more difficult to do it for income. The income is also not consistent, so you never really know how much you'll make in a given day or week.	2	4	798
opinions-4	opinions		text	Knoxville	US	35.9603948	-83.9210261	worker_opinion	opinions,text,worker					I like that there is a place like this to be able to earn some extra money. I have been on here for almost 15 years and I would imagine that I will always use the service. So I like all of that. I wish there were more hits I qualify for sometimes, and that there was a better way to qualify for things. I am not sure how what else to say.	4	5	799
opinions-5	opinions		text	Lawrence	US	38.9719137	-95.2359403	worker_opinion	opinions,text,worker					I value that i get insight into a hige huge variety of important studies and therein I learn some new things. Also, the extra money helps me a lot so overall I'll be positive about M-Turk. It's helped me a LOT over quite a few years by now.	5	6	800
opinions-6	opinions		text	Salem	US	44.9391565	-123.033121	worker_opinion	opinions,text,worker					I am very happy to work with Amazon Mechanical Turk. I like to do hits lots. AMT is full fill my earnings is good. Amazon Mechanical Turk give lot of hits in future. now number of hits are very low quantiry	5	7	801
opinions-7	opinions		text	Madurai	IN	9.9261153	78.1140983	worker_opinion	opinions,text,worker					I once tried making some extra spending cash for my christmas shopping on Amazon and religiously visited the site multiple times a day, grabbing whatever I could and at the end of 3+ months, all I was able to amount to was ~$150. Not a good use of my time, if you ask me. I have better things to do in the time I invested in this thing.	5	8	802
opinions-8	opinions		text	Shelby	US	35.2923513	-81.5356463	worker_opinion	opinions,text,worker					It has gotten slow over the past three years. Not as many jobs. it use to have a lot more. I could make 300 a week then but now it is much less than that. I also think the AI devolplment is about done.	4	9	803
opinions-9	opinions		text	Pittsfield	US	43.306193	-71.324615	worker_opinion	opinions,text,worker					Lacks any ability to truly hold requesters accountable. For the pay they offer, to unreasonable rejections. Amazon plays no role in defending the worker and leaves it up to us to just deal with it. Can try sending messages to requesters but often ignored. That includes wasting an hour on work to have it crash due to the requesters faulty software.	2	10	804
opinions-10	opinions		text	Gretna	US	29.9146493	-90.0539604	worker_opinion	opinions,text,worker					I like it well enough to have been doing it for more than 15 years, but it does have some real annoyances. I don't like that bots are allowed to scrape HITs. I don't like that there is no real repercussion when requesters have design flaws that waste worker time (like surveys with no confirmation code--this happens a LOT). I also get annoyed that there is sometimes not enough work to do. Overall, though, I find it a convenient way to supplement my income at times that work for me.	4	11	805
opinions-11	opinions		text	Undefined	US	43.4911326	-74.9481252	worker_opinion	opinions,text,worker					despite some drawbacks; finding out about m-turk is one of the best things that has happened to me. when i had a job,m-turk earnings were an excellent source of secondary income. now that i am retired, m-turk income, combined with my social security and pension provide me with a relatively comfortable living although i am far from wealthy. i can do m-turk hits whenever i want; i don't have to worry about my wardrobe; no one is telling me what to do or how to do it. i like that my approval rating is 99.89 because that tells me i'm doing almost all hits the way they are supposed to be done. i don't like however, that too many requesters don't seem to know the best ways to produce hits. for example, too many requesters do not allow enough time. these requesters apparently don't know that once time has expired, it can not be extended. the rates of pay some requesters offer are absurd. for example, 10 cents for a 10 minute hit. that is far from acceptable. when the time that a hit is supposed to take is not even listed. for example, i might be willing to do a 25 cent hit but i need to know how long the hit will take.	4	12	806
opinions-12	opinions		text	Saint Paul	US	44.9497487	-93.0931028	worker_opinion	opinions,text,worker					It's an easy way to earn small amounts of money. I've been doing it for about 13 years, and it helped me pay off my mortgage. On the downside, though, the work can be difficult to find and some of the HITs are tedious. Amazon doesn't support Turkers at all and so we're pretty much at the mercy of anyone who wants to scam us, steal our work and not pay us. The work is so variable - definitely feast or famine - and I'm glad I don't rely on it for anything important anymore.	3	13	807
opinions-13	opinions		text	Undefined	IN	10.9301522	78.08485454572889	worker_opinion	opinions,text,worker					it is very good platform, it is very helpful to change my life, now a days hits are very low, my finiancial problem critical, please give some more works.amt is very nice and honesty earning	1	14	808
opinions-14	opinions		text	Undefined	US	40.2414952	-75.2837862	worker_opinion	opinions,text,worker					I like the opportunity to earn money from completing HITs on Amazon Mechanical Turk. I particularly like the academic surveys. I dislike the HITs with very low payments. I dislike when there are a large number of HITs from the same requestor instead of listing all of these HITs under a single post.	4	15	809
opinions-15	opinions		text	Undefined	CA	53.5193105	-114.1385071	worker_opinion	opinions,text,worker					I like the platform when things are working and the work is paid. Unfortunately, there are some hits that reject hits for no reason and we have no way to dispute the issue. I understand there are millions of hits yearly but if a requestor is being deceitful or has a really low acceptance rate there needs to be an investigation and workers should be made whole.	3	16	810
opinions-16	opinions		text	Denver	US	39.7392364	-104.984862	worker_opinion	opinions,text,worker					On one hand, mturk changed my life. I have C-PTSD and find public places too noisy and stressful. I was on the verge of becoming completely homeless but went back to working on here (I previously worked a lot on here when in college but then took a break). It now gives me a chance to earn enough money to survive. On the other hand, it's a terrible way to make a living. It's not stable and can be stressful. I have found that working on other platforms and bouncing back and forth between them helps so there isn't as much down time waiting for work.	3	17	811
opinions-17	opinions		text	Tucson	US	32.2228765	-110.974847	worker_opinion	opinions,text,worker					I love this platform. It gives me the opportunity to make a little bit of money whenever I have time. I feel I have input in social issues when filling out surveys.	5	18	812
opinions-18	opinions		text	Undefined	GB	54.7023545	-3.2765753	worker_opinion	opinions,text,worker					This is a good platform to earn and learn different techs, gigs, business and more... I have not experience such vast knowledge in short time	4	19	813
opinions-19	opinions		text	Radcliff	US	37.8710241	-85.9613468	worker_opinion	opinions,text,worker					I start work for last 25days iam working for this site. its good platform for college student earning this site.	5	20	814
opinions-20	opinions		text	Boligee	US	32.7559654	-88.0289072	worker_opinion	opinions,text,worker					Honestly , it is an awesome place to work for a freelancer . There are many workplaces for a freelancer but amazon mechanical turk is the best place. I like the display of the site . Also , there are many options for work too	5	21	815
opinions-21	opinions		text	Springfield	US	39.7990175	-89.6439575	worker_opinion	opinions,text,worker					My feelings are inspired and sympathetic to help requesters with there daily lives as well as earn money. This is a win-win situation for workers.	5	22	816
opinions-22	opinions		text	Undefined	US	39.7837304	-100.445882	worker_opinion	opinions,text,worker					Honest feelings are authentic expressions of one's true emotions, devoid of pretense or fabrication. They stem from the depths of one's being, reflecting sincerity, transparency, and genuine connection with oneself and others.	5	23	817
opinions-23	opinions		text	Undefined	CA	49.1344098	-105.013041	worker_opinion	opinions,text,worker					Its a ver excellent platform i never used before. this platform gives to validate so much of participant opinion about verious human intelligent tasks, like surveys and data annotations and receipt entry and audio transcriptions. Awesome way to get more earnings	5	24	818
opinions-24	opinions		text	Melvindale	US	42.2825383	-83.175203	worker_opinion	opinions,text,worker					I am interested in working at amt.genova.it because it is a leading organization in the maritime industry and I believe that I can contribute to its success. I have the necessary skills and qualifications for the job, and I am eager to use my skills to contribute to the organization's success. it is a great company with a lot of opportunity for growth and development. Good luck with	5	25	819
opinions-25	opinions		text	Undefined	US	39.7837304	-100.445882	worker_opinion	opinions,text,worker					can be a great source of extra income for those with full-time or part-time jobs.Here's what I learnt from my experience as an MTurk worker: 1. MTurk workers do not earn much money and the site made it impossible to figure	1	26	820
opinions-26	opinions		text	Coonoor	IN	11.344238	76.8016516	worker_opinion	opinions,text,worker					Amazon Mechanical Turk is a great platform for me. Presently, I maintain 97.84% and 45,632 approved hits. So when I work consistently, I can earn 10$ per day for 8 hours. But nowadays I don't get more hits. I don't know the reason. Anyhow I am happy while working in this platform. Thank you MTURK..	5	27	821
opinions-27	opinions		text	Kollam	IN	8.8879509	76.5955013	worker_opinion	opinions,text,worker					I very much like this platform...actually i working here for the last 14+ years...i will get pocket money from this platform. Only one disappointment is the revenue from this platform decreasing every year...hope more works will come to this platform	5	28	822
opinions-28	opinions		text	Undefined	KY	19.703182249999998	-79.9174627243246	worker_opinion	opinions,text,worker					Amazon Mechanical Turk platform can be a valuable tool for businesses looking to outsource small tasks, but it's important to offer fair pay and clear instructions to attract quality workers.	5	29	823
opinions-29	opinions		text	Dallas	US	32.7762719	-96.7968559	worker_opinion	opinions,text,worker					Yes I generally love Amazon Mechanical Turk platform due to the fact that it has enabled me get earn extra income; something that I initially lacked. I am also more engaged with no time to idle and have negative thoughts. But I also have my own misgivings about the platform. Some requesters pay so little yet demand so much. Additionally, there are times when there are little to no work on the platform.	4	30	824
opinions-30	opinions		text	London	GB	51.4893335	-0.14405508452768728	worker_opinion	opinions,text,worker					I'm a very shy and introverted guy, this job helps me a lot. I have the possibility to choose the task that I am able to perform in order to create difficulties for myself. I thank those who put me in this job. free hours	3	31	825
opinions-31	opinions		text	Sant Cugat del Vallès	ES	41.4728432	2.0817809	worker_opinion	opinions,text,worker					I am happy with Amazon Mechanical Turk as I can choose the tasks and also when to work, but I would like to have more quality tasks and also more stable tasks, so you can pick tasks to do periodically.	4	32	826
opinions-32	opinions		text	Hercules	US	38.0171441	-122.2885808	worker_opinion	opinions,text,worker					I am very satisfied and happy with Amazon Mechanical Turk .I am very happy to be a part of Amazon Mechanical Turk and earn a good amount of money from here. I also learn a lot of things from this platform. This is a very helpful platform for earning and learning .	5	33	827
opinions-33	opinions		text	Undefined	US	36.7014631	-118.755997	worker_opinion	opinions,text,worker					Yes I like it. I can get extra money from AMT. However, I wish to know more about the qualifications I cannot afford. Today I can only access to few hits but there are so much more I would like to do.	4	34	828
opinions-34	opinions		text	Green Bay	US	44.5126379	-88.0125794	worker_opinion	opinions,text,worker					I can do it on my own time. I don't have a boss, I can do it from home. The pay is low, and there's some just BS stuff that you have to wade through(like some surveys that pay virtually nothing for half an hour). I mean, I'd be better off doing part-time work at a real job, but its still money.	3	35	829
opinions-35	opinions		text	Raleigh	US	35.7803977	-78.6390989	worker_opinion	opinions,text,worker					I am interested in working at amt.genova.it because it is a leading organization in the maritime industry and I believe that I can contribute to its success. I have the necessary skills and qualifications for the job, and I am eager to use my skills to contribute to the organization's success. it is a great company with a lot of opportunity for growth and development. Good luck with	4	36	830
opinions-36	opinions		text	Daytona Beach	US	29.2108147	-81.0228331	worker_opinion	opinions,text,worker					To be quite honest, I think that working on the Amazon Mechanical Turk Platform is a great way to relieve stress and improve my finances. The AMT work questionnaires regarding gaming and family matters are my favorites. To be honest, I think AMT's work is fine. My daily life is nice, but in one terrible circumstance, I am completely destroyed. Amazon Mechanical Turk was incredibly useful at the time. I have always enjoyed and cherished AMT work. I consider my work as an AMT to be really unique.	5	37	831
opinions-37	opinions		text	Modesto	US	37.6390972	-120.996878	worker_opinion	opinions,text,worker					AMT platform is very good platform. Its very secure. AMT is very quality workers because our goal is very high ,every one interest to work the AMT and AMT is the give the quality job offers. yes, I would like the AMT. I interest to work the AMT because its very good and secure.	5	38	832
opinions-38	opinions		text	Groveton	US	31.0549071	-95.1257691	worker_opinion	opinions,text,worker					I like working on the Amazon Mechanical Turk Platform. It's a good way to earn some extra funds, though I do wish there were more higher paying surveys I could sign up for. The qualification process seems very random and there is no explanation or way to increase your qualifications short of requesting qualifications.	4	39	833
opinions-39	opinions		text	Undefined	US	39.7837304	-100.445882	worker_opinion	opinions,text,worker					Yes, Amazon Mturk has started accepting non-US applicants sometime back in mid-2016. Although getting accepted as a worker totally depends on ...	1	40	834
opinions-40	opinions		text	Undefined	US	36.7014631	-118.755997	worker_opinion	opinions,text,worker					Amazon Mechanical Turk HIT jobs can be a great source of extra income for those with full-time or part-time jobs.	3	41	835
opinions-41	opinions		text	Lexington	US	38.0464066	-84.4970393	worker_opinion	opinions,text,worker					I find it to be a fascinating way to earn extra money. Admittedly, I'm still try to learn the best way to navigate and become qualified for tasks. There is a learning curve to using this platform and it's not always user friendly, but I do believe it's worth it.	4	42	836
opinions-42	opinions		text	Undefined	US	39.7837304	-100.445882	worker_opinion	opinions,text,worker					Honest feelings are authentic expressions of one's true emotions, devoid of pretense or fabrication. They stem from the depths of one's being, reflecting sincerity, transparency, and genuine connection with oneself and others.	5	43	837
opinions-43	opinions		text	Bristol	GB	51.4538022	-2.5972985	worker_opinion	opinions,text,worker					It's easy to navigate but low response in qualification request. Would continue to work on hear but look forward to better support in qualifications and areas outside US.	3	44	838
opinions-44	opinions		text	Undefined	IN	10.91564885	79.80694879844232	worker_opinion	opinions,text,worker					I have been doing hits in AMT for the past ten years. Its looks good and easy to work in this platform. And now we need more hits to work. Nowadays there is very much less hits in this AMT. So kindly we request your team to have more hits.	5	45	839
opinions-45	opinions		text	Undefined	DE	51.1638175	10.4478313	worker_opinion	opinions,text,worker					I LOVE TO WORK WITH AMAZON MECHANICAL TRUNK WHICH MAKES ME COMFORTABLE TO WORK WITHIT. I CAN EARN MORE.	5	46	840
opinions-46	opinions		text	Frankfurt am Main	DE	50.1106444	8.6820917	worker_opinion	opinions,text,worker					Many of the task require several steps to complete for little money. For example one hit ask several questions about a business and requires you to do a lot of research through several documents and websites to answer the questions and only pays .01 per hit which isn't worth the time involved to complete it.	3	47	841
opinions-47	opinions		text	Undefined	US	36.7014631	-118.755997	worker_opinion	opinions,text,worker					Amazon Mechanical Turk HIT jobs can be a great source of extra income for those with full-time or part-time job	5	48	842
opinions-48	opinions		text	Peachtree City	US	33.3975472	-84.5898256	worker_opinion	opinions,text,worker					I like the Amazon Mechanical Turk platform, for the most part anyway. There are a lot of tasks available, but most I don't qualify for for various reasons. However, the ones I do qualify for are generally pretty simple. I do wish some of them paid a little more. I work on AMT to earn a little extra money.	3	49	843
opinions-49	opinions		text	Shafter	US	35.501461	-119.273682	worker_opinion	opinions,text,worker					AMT is a very good platform, because its makes the job oppourtunities for everyone. The good point of AMT is its makes our general skills,knowledge. I would like more AMT. I intrested to work the AMT becauseits very seure and neetful its tread respectively ,so i would like to worlk the AMT	5	50	844
opinions-50	opinions		text	Undefined	US	39.7837304	-100.445882	worker_opinion	opinions,text,worker					Amazon Mechanical Turk (MTurk) is a marketplace for completion of virtual tasks that requires human intelligence. The Mechanical Turk service gives businesses access to a diverse, on-demand, scalable workforce and gives Workers a selection of thousands of tasks to complete whenever it's convenient.	3	51	845
opinions-51	opinions		text	Undefined	US	43.6447642	-114.015407	worker_opinion	opinions,text,worker					I love working on AMT. This is my best job and I can learn new things. I learn a new poison with each survey. I get my employment income and confidence in it.	5	52	846
opinions-52	opinions		text	Undefined	NA	-17.509268849999998	24.275896638027227	worker_opinion	opinions,text,worker					At first when I signed for mechanical turk I didn't know what to expect and it took me a while to really know how it works and I've been happy with my experience now that i know how it works, I most work on copy and paste tasks and product review surveys.	4	53	847
opinions-53	opinions		text	Johnson City	US	36.3134398	-82.3534728	worker_opinion	opinions,text,worker					Working on the Amazon Mechanical Turk Platform has been both financially beneficial and stress-relieving for me. I like the AMT work survey on gaming and the family-related polls. To be honest, I enjoy AMT's work. My daily life is going OK, but one awful circumstance has completely devastated me. Amazon Mechanical Turk was really useful at the time. I've always like and valued AMT work. I believe that AMT job is unique in my life.	5	54	848
opinions-54	opinions		text	Undefined	US	36.7014631	-118.755997	worker_opinion	opinions,text,worker					This used to be a more reliable platform, but Amazon's mturk team is dedicated to making things worse for both the worker and the requester. There's not much of a reward for diligence, and you can randomly be punished with no form of adequate recourse	5	55	849
opinions-55	opinions		text	Dallas	US	32.7762719	-96.7968559	worker_opinion	opinions,text,worker					AMAZON MECHANICAL TURK PLATFORM WORK IS GOOD ITS A PART TIME JOB AND EARINGS ALSO GOOD .SO LIKE THIS JOB AND IMPROVE MY KNOWLEDGE ALSO	5	56	850
opinions-56	opinions		text	Midwest	US	43.411391	-106.280075	worker_opinion	opinions,text,worker					As per my opinion Amazon Mechanical Turk platform is the best earning platform all over the world. In this platform various type of segment available to work and work rewards also very justified and on time.	5	57	851
opinions-57	opinions		text	Undefined	US	39.7837304	-100.445882	worker_opinion	opinions,text,worker					Honest feelings are authentic expressions of one's true emotions, devoid of pretense or fabrication. They stem from the depths of one's being, reflecting sincerity, transparency, and genuine connection with oneself and others.	5	58	852
opinions-58	opinions		text	Fort Wayne	US	41.0799898	-85.1386015	worker_opinion	opinions,text,worker					AMAZON MECHANICAL TURK PLATFORM IS GOOD FOR ALL TYPE PEOPLES BECAUSE EASY TO UNDERSTAND AND EARINGS MUCH BETTER FOR OTHER PLATFORM WORKS	5	59	853
opinions-59	opinions		text	Ashburn	US	39.0437192	-77.4874899	worker_opinion	opinions,text,worker					"Mturk is no longer what it should be! It would be desirable, to stop this mess and horrible discrimination, called ""master qualification"", and to give equal chances to all mturk workers to participate in mturk studies! It is a shame that while we brag about democracy, we still use such discriminatory practices! Do you think that a ""master"" is smarter or more intelligent than a ""non-master""?"	1	60	854
opinions-60	opinions		text	Millington	US	35.3414745	-89.8973084	worker_opinion	opinions,text,worker					I like the work on AMT it is usually very fun. When I first started there were a lot more HITS and chances of making money. Now there are very little HITS and the money is the PITS. This used to be a nice place to make some extra money each week from the comfort of your home.	3	61	855
opinions-61	opinions		text	Undefined	US	31.2638905	-98.5456116	worker_opinion	opinions,text,worker					Earning money through the MTurk web site is as easy as searching for HITs on the site, accepting those HITs, completing them, and collecting the reward once the HIT is approved by the Requester.	5	62	856
opinions-62	opinions		text	Readfield	US	44.3878453	-69.9667188	worker_opinion	opinions,text,worker					I have been doing mturk for 11 years now and although it started out with making a few dollars I am glad that I stuck with it. I am now a master with over 300,000 hits done and I sit with a pretty 99.8 approval rating	5	63	857
opinions-63	opinions		text	Madurai	IN	9.9261153	78.1140983	worker_opinion	opinions,text,worker					AT FIRST I WORK ON AMAZON MTURK FOR MONEY .BUT LATER I LIKE IT VERY MUCH TO WORK IN IT .WHENEVER I WORK ON MTURK I LEARNED SOMETHING NEW.	5	64	858
opinions-64	opinions		text	Undefined	US	39.7837304	-100.445882	worker_opinion	opinions,text,worker					Amazon Mechanical Turk (MTurk) is a marketplace for completion of virtual tasks that requires human intelligence. The Mechanical Turk service gives businesses access to a diverse, on-demand, scalable workforce and gives Workers a selection of thousands of tasks to complete whenever it's convenient.	4	65	859
opinions-65	opinions		text	Undefined	US	39.7837304	-100.445882	worker_opinion	opinions,text,worker					My experience as an MTurk worker was intense, full of surprises, not all of which were pleasant. Here’s what I learnt from my experience as an MTurk worker:	5	66	860
opinions-66	opinions		text	Carlinville	US	39.2797699	-89.8817662	worker_opinion	opinions,text,worker					Yes I love to participate in research studies and the tasks available on MTurk. However I am hoping for the day I get to work on the more specialized tasks when I am approved for it.	5	67	861
opinions-67	opinions		text	Undefined	AL	41.000028	19.9999619	worker_opinion	opinions,text,worker					I am interested in working at amt.genova.it because it is a leading organization in the maritime industry and I believe that I can contribute to its success. I have the necessary skills and qualifications for the job, and I am eager to use my skills to contribute to the organization's success. it is a great company with a lot of opportunity for growth and development. Good luck with	5	68	862
opinions-68	opinions		text	Eugene	US	44.0505054	-123.0950506	worker_opinion	opinions,text,worker					There are some significant issues with AMT. On the survey side, HITs with equitable rewards are few. When it comes to the platform itself, there are multiple design issues.	3	69	863
opinions-69	opinions		text	Thrissur	IN	10.5270099	76.214621	worker_opinion	opinions,text,worker					I like Amazon mturk. Because it has flexible work time. I have resigned from my current job and studying programming for a career switch. So mturk gives me an extra income while I am studying. What I didnot like is it has only few tasks available for me. I barely get about 30$ per month which is not enough for me.	4	70	864
opinions-70	opinions		text	Coimbatore	IN	11.0018115	76.9628425	worker_opinion	opinions,text,worker					During lockdown ,i was in home without my job, that time mturk support me lots in earning, from pas 10 years i am doing this mturk job,it was very genuine and good in paying. In my life Mturk having a major part in earning. I am gratitude for that.	5	71	865
opinions-71	opinions		text	Concord	US	43.207178	-71.537476	worker_opinion	opinions,text,worker					This is easily make earning If I need something amazon I can easily buy that from gift card and I can sit for work anytime so I like it and I can easily do two jobs so I love it. and now a days get slow works so I get sad. Please solve this issue.	4	72	866
opinions-72	opinions		text	Odenville	US	33.6773237	-86.3966481	worker_opinion	opinions,text,worker					It's a Good and useful Platform.I'm Very Happy About Amazon Mechanical Turk platform and I love to work in it.	5	73	867
opinions-73	opinions		text	Undefined	US	39.7837304	-100.445882	worker_opinion	opinions,text,worker					Amazon Mechanical Turk (MTurk) is a marketplace for completion of virtual tasks that requires human intelligence. The Mechanical Turk service gives businesses access to a diverse, on-demand, scalable workforce and gives Workers a selection of thousands of tasks to complete whenever it's convenient.Overall, Amazon Mechanical Turk can be a cost-effective and efficient way to outsource data entry tasks, but it also comes with some limitations related to quality control, security, and control over the workers completing the tasks.	5	74	868
opinions-74	opinions		text	Roseville	US	38.7521235	-121.2880059	worker_opinion	opinions,text,worker					Many of the linkes are broken and it makes it frustrating to find work when you are new and not qualified for many jobs.	3	75	869
opinions-75	opinions		text	Erode	IN	11.3306483	77.7276519	worker_opinion	opinions,text,worker					I am very happy about mturk because i am earning some decent income which will take care of my additional expenses. Sometimes, i might get huge amount survey. I am working in mturk for the past 12 years and felt very happy on it	5	76	870
opinions-76	opinions		text	Undefined	US	31.2638905	-98.5456116	worker_opinion	opinions,text,worker					I am interested in working at amt.genova.it because it is a leading organization in the maritime industry and I believe that I can contribute to its success. I have the necessary skills and qualifications for the job, and I am eager to use my skills to contribute to the organization's success. it is a great company with a lot of opportunity for growth and development. Good luck with	5	77	871
opinions-77	opinions		text	Roma	IT	41.8933203	12.4829321	worker_opinion	opinions,text,worker					I really like the Amazon Mechanical Turk platform because through some pleasant, pleasant and interesting tasks, in addition to earning something it allows you to learn new things and learn new topics that perhaps you would know nothing about. I discovered the platform by chance, browsing the internet and it was a pleasant discovery.	5	78	872
opinions-78	opinions		text	Fuquay-Varina	US	35.5843849	-78.7998691	worker_opinion	opinions,text,worker					I like Amazon Mechanical Turk because it provides me a way to make an additional income. I don't like that in order to make a reasonable amount of money that I have to login during the day sporadically to check for new HITs. It would be nice if I could work on those HITs later at night. The work is hit and miss sometimes and not very reliable.	4	79	873
