img	city	Latitude	Longitude
https://drive.google.com/u/0/open?usp=forms_web&id=1kmS28Q8D-7OOs-DrHo_cBUZdClyPUdKk	Coimbatore, IN	11.0018115	76.9628425
https://drive.google.com/u/0/open?usp=forms_web&id=1bJu9KP9MB238cvMHacNzcx587yckeunG	Coimbatore, IN	11.0018115	76.9628425
https://drive.google.com/u/0/open?usp=forms_web&id=1_Ubyuw-tIK5-JpNvNOnmNLXAM7-mSJ8h	Undefined, AZ	40.3936294	47.7872508
https://drive.google.com/u/0/open?usp=forms_web&id=1b1u34zvlNgmE0G7cw0qsjBtYciKg_NBo	Pitchampalayam, IN	11.127834	77.3415747
https://drive.google.com/u/0/open?usp=forms_web&id=11q6Y9l0lP7BvTz-3ufFNBbTWkOFt3sHR	Mumbai, IN	19.0785451	72.878176
https://drive.google.com/u/0/open?usp=forms_web&id=13gjKaxfSYWhiP2OVBYtzm_I5zCR_MNQG	Thoothukudi, IN	8.8052602	78.1452745
https://drive.google.com/u/0/open?usp=forms_web&id=1LmxZb5fF2SBLK3QmtCG7ckDah-_NhKCn	Eugene, US	44.0505054	-123.0950506
https://drive.google.com/u/0/open?usp=forms_web&id=1Y2dPuaIeF8WIkCjgzPmTj-oaO9UnQOrL	Undefined, US	31.7819242	-95.6258199
https://drive.google.com/u/0/open?usp=forms_web&id=1zmxo5SHWPGMVw8yoDFWfmVbLxcIoYAa9	Undefined, BG	41.750287	23.48734109762355
https://drive.google.com/u/0/open?usp=forms_web&id=1i10c19g26IxvoShW8KSeZn_32jxzS4lz	Mumbai, IN	19.0785451	72.878176
https://drive.google.com/u/0/open?usp=forms_web&id=1EpIQoH4rCnuh5UXyCaqC_0JDYuRm3CFt	Kochi, IN	9.931308	76.2674136
https://drive.google.com/u/0/open?usp=forms_web&id=1nkFBCWMas5H4L6NO4460fnXwjsIfST8p	Knoxville, US	35.9603948	-83.9210261
https://drive.google.com/u/0/open?usp=forms_web&id=1TWKXzvDEMTjDyzUS-uxlAyUCXzkC4y16	Bengaluru, IN	12.9767936	77.590082
https://drive.google.com/u/0/open?usp=forms_web&id=1s5zZaRmvTLKbkaQTmv09_zQHZI1egkPY	Undefined, IN	11.10684475	76.10995510466662
https://drive.google.com/u/0/open?usp=forms_web&id=15O0nyZcjOBvk5nR0gK59E18p2anJIFVg	Guwahati, IN	26.1805978	91.753943
https://drive.google.com/u/0/open?usp=forms_web&id=1ncbDrQ7P4ruAXq6G41kG6NBjutudvatc	Jaipur, IN	26.9154576	75.8189817
https://drive.google.com/u/0/open?usp=forms_web&id=1JxBbbq6cX0ocecYSo0TuO7ygumarD5XH	Bengaluru, IN	12.9767936	77.590082
https://drive.google.com/u/0/open?usp=forms_web&id=1LgXral86SFfCX-Hd-PjezrjtAd3ACniJ	Sheffield, GB	53.3806626	-1.4702278
